seed,opp_type,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,opp_cash,opp_cows,opp_sheep,opp_quads,opp_workers,opp_straws,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0
100168,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,58788.0,84302.0,68667.0,58788.0,58788.0,58788.0,1,25514.0
100168,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,59283.0,85046.0,69337.0,59283.0,59283.0,59283.0,1,25763.0
100168,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,59802.0,85131.0,68113.0,59802.0,59802.0,59802.0,1,25329.0
100168,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,59802.0,85131.0,68113.0,59802.0,59802.0,59802.0,1,25329.0
100169,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,48175.0,71624.0,75358.0,48175.0,47677.0,48175.0,2,27183.0
100169,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,48658.0,71894.0,75787.0,48658.0,48160.0,48658.0,2,27129.0
100169,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,73299.0,72037.0,77990.0,73299.0,72802.0,73299.0,2,4691.0
100169,3,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,48616.0,72037.0,76438.0,48616.0,48118.0,48616.0,2,27822.0
100170,0,154.00,1477.00,4,2,11,10,2,8,6,21,1541.00,5,2,2,10,6,59919.0,74532.0,58903.0,59919.0,59919.0,59919.0,1,14613.0
100170,1,154.00,1477.00,4,2,11,10,2,8,6,21,1541.00,5,2,2,10,6,60201.0,74769.0,59056.0,60201.0,60201.0,60201.0,1,14568.0
100170,2,154.00,1466.00,4,2,11,10,2,8,6,21,1510.00,5,2,2,10,6,60058.0,74918.0,72277.0,60058.0,66735.0,60058.0,1,14860.0
100170,3,154.00,1466.00,4,2,11,10,2,8,6,21,1510.00,5,2,2,10,6,60058.0,74918.0,72277.0,60058.0,66735.0,60058.0,1,14860.0
100171,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,53825.0,67541.0,47477.0,53825.0,47259.0,53825.0,1,13716.0
100171,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,54275.0,67900.0,47658.0,54275.0,47524.0,54275.0,1,13625.0
100171,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,54581.0,67792.0,65054.0,54581.0,47526.0,54581.0,1,13211.0
100171,3,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,54581.0,67792.0,65054.0,54581.0,47526.0,54581.0,1,13211.0
100172,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,70873.0,83961.0,65704.0,70873.0,70372.0,70873.0,1,13088.0
100172,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,73062.0,86305.0,66714.0,73062.0,72561.0,73062.0,1,13243.0
100172,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,84250.0,76576.0,57058.0,84250.0,83752.0,84250.0,0,0.0
100172,3,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,73373.0,86742.0,67071.0,73373.0,72872.0,73373.0,1,13369.0
100173,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,81708.0,111171.0,83605.0,81708.0,81708.0,81708.0,1,29463.0
100173,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,82175.0,113111.0,83919.0,82175.0,82175.0,82175.0,1,30936.0
100173,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,82522.0,97009.0,72671.0,82522.0,82522.0,82522.0,1,14487.0
100173,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,82522.0,113538.0,72671.0,82522.0,82522.0,82522.0,1,31016.0
100174,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,86326.0,78545.0,105607.0,86326.0,96028.0,86326.0,2,19281.0
100174,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,86873.0,78912.0,106966.0,86873.0,96935.0,86873.0,2,20093.0
100174,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,87234.0,79678.0,107102.0,87234.0,97542.0,87234.0,2,19868.0
100174,3,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,87234.0,79678.0,107102.0,87234.0,97542.0,87234.0,2,19868.0
100175,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,148016.0,41749.0,138565.0,148016.0,147515.0,148016.0,0,0.0
100175,1,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,149052.0,42061.0,139234.0,149052.0,148551.0,149052.0,0,0.0
100175,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,149978.0,42351.0,140074.0,149978.0,149477.0,149978.0,0,0.0
100175,3,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,149800.0,42351.0,139925.0,149800.0,149299.0,149800.0,0,0.0
100176,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,90760.0,73718.0,72608.0,90760.0,90760.0,90760.0,0,0.0
100176,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,91052.0,73850.0,72902.0,91052.0,91052.0,91052.0,0,0.0
100176,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,91584.0,74028.0,64683.0,91584.0,91584.0,91584.0,0,0.0
100176,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,91584.0,74028.0,64683.0,91584.0,91584.0,91584.0,0,0.0
100177,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,19046.0,53143.0,28205.0,19046.0,19046.0,19046.0,1,34097.0
100177,1,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,19086.0,53188.0,28344.0,19086.0,19086.0,19086.0,1,34102.0
100177,2,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,22447.0,52994.0,44331.0,22447.0,22447.0,22447.0,1,30547.0
100177,3,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,22447.0,52994.0,44331.0,22447.0,22447.0,22447.0,1,30547.0
100178,0,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,85051.0,99275.0,76649.0,85051.0,84550.0,85051.0,1,14224.0
100178,1,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,85576.0,101055.0,78165.0,85576.0,85075.0,85576.0,1,15479.0
100178,2,206.00,1611.00,5,2,10,10,2,8,6,21,1589.00,5,2,2,10,6,99075.0,120545.0,98698.0,99075.0,98575.0,99075.0,1,21470.0
100178,3,206.00,1611.00,5,2,10,10,2,8,6,21,1589.00,5,2,2,10,6,85655.0,101515.0,78657.0,85655.0,85154.0,85655.0,1,15860.0
100179,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,111609.0,81464.0,95958.0,111580.0,82175.0,111609.0,0,0.0
100179,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,112290.0,81781.0,96507.0,112260.0,82411.0,112290.0,0,0.0
100179,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,112817.0,83956.0,96794.0,112817.0,78740.0,112817.0,0,0.0
100179,3,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,112817.0,82371.0,96794.0,112817.0,78740.0,112817.0,0,0.0
100180,0,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,37934.0,42538.0,92929.0,37934.0,37934.0,37934.0,2,54995.0
100180,1,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,38048.0,43188.0,94177.0,38048.0,38048.0,38048.0,2,56129.0
100180,2,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,39457.0,38411.0,60550.0,39457.0,39457.0,39457.0,2,21093.0
100180,3,154.00,1383.00,5,2,10,10,2,8,6,21,1363.00,5,2,2,10,6,39457.0,43137.0,60550.0,39457.0,39457.0,39457.0,2,21093.0
100181,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,112694.0,115778.0,88554.0,112694.0,70553.0,112694.0,1,3084.0
100181,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,114103.0,117100.0,91253.0,114103.0,71225.0,114103.0,1,2997.0
100181,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,114268.0,117249.0,74226.0,114268.0,71509.0,114268.0,1,2981.0
100181,3,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,114268.0,117249.0,74226.0,114268.0,71509.0,114268.0,1,2981.0
100182,0,154.00,1351.00,4,2,11,10,2,8,6,21,1464.00,5,2,2,10,6,83809.0,74701.0,90838.0,83809.0,83809.0,83809.0,2,7029.0
100182,1,154.00,1351.00,4,2,11,10,2,8,6,21,1464.00,5,2,2,10,6,83899.0,74829.0,91079.0,83899.0,83899.0,83899.0,2,7180.0
100182,2,154.00,1339.00,4,2,11,10,2,8,6,21,1431.00,5,2,2,10,6,83630.0,74934.0,90892.0,83630.0,83630.0,83630.0,2,7262.0
100182,3,154.00,1339.00,4,2,11,10,2,8,6,21,1431.00,5,2,2,10,6,83630.0,74934.0,90892.0,83630.0,83630.0,83630.0,2,7262.0
100183,0,206.00,1612.00,5,2,10,10,2,8,6,21,1499.00,4,2,2,10,6,92015.0,81009.0,88631.0,92015.0,91542.0,92015.0,0,0.0
100183,1,206.00,1612.00,5,2,10,10,2,8,6,21,1499.00,4,2,2,10,6,93042.0,82036.0,89493.0,93042.0,92570.0,93042.0,0,0.0
100183,2,206.00,1600.00,5,2,10,10,2,8,6,21,1466.00,4,2,2,10,6,71241.0,82378.0,106144.0,71241.0,70743.0,71241.0,2,34903.0
100183,3,206.00,1600.00,5,2,10,10,2,8,6,21,1466.00,4,2,2,10,6,93595.0,82378.0,89924.0,93595.0,93097.0,93595.0,0,0.0
100184,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,108408.0,55253.0,100508.0,108408.0,108408.0,108408.0,0,0.0
100184,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,110301.0,55507.0,100849.0,110301.0,110301.0,110301.0,0,0.0
100184,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,110427.0,55246.0,88318.0,110427.0,110427.0,110427.0,0,0.0
100184,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,110427.0,55246.0,88318.0,110427.0,110427.0,110427.0,0,0.0
100185,0,216.00,1557.00,5,1,11,10,2,8,6,21,1678.00,5,2,2,10,6,111243.0,105555.0,122579.0,111249.0,110704.0,111243.0,2,11336.0
100185,1,216.00,1557.00,5,1,11,10,2,8,6,21,1678.00,5,2,2,10,6,112347.0,107549.0,124336.0,112342.0,111803.0,112347.0,2,11989.0
100185,2,216.00,1548.00,5,1,11,10,2,8,6,21,1646.00,5,2,2,10,6,113003.0,120242.0,125197.0,113003.0,112457.0,113003.0,2,12194.0
100185,3,216.00,1548.00,5,1,11,10,2,8,6,21,1646.00,5,2,2,10,6,112931.0,108079.0,125176.0,112931.0,112394.0,112931.0,2,12245.0
100186,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,89327.0,107540.0,65315.0,89327.0,88828.0,89327.0,1,18213.0
100186,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,90898.0,110055.0,66438.0,90898.0,90399.0,90898.0,1,19157.0
100186,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,113731.0,111643.0,90104.0,113731.0,113234.0,113731.0,0,0.0
100186,3,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,91292.0,110473.0,66918.0,91292.0,90793.0,91292.0,1,19181.0
100187,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,82046.0,122640.0,77137.0,82046.0,81545.0,82046.0,1,40594.0
100187,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,82622.0,124114.0,77490.0,82622.0,82121.0,82622.0,1,41492.0
100187,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,68567.0,108687.0,72335.0,68567.0,68070.0,68567.0,1,40120.0
100187,3,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,82555.0,124898.0,77458.0,82555.0,82054.0,82555.0,1,42343.0
100188,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,101604.0,57258.0,110605.0,101604.0,93562.0,101604.0,2,9001.0
100188,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,103129.0,57366.0,112449.0,103129.0,94978.0,103129.0,2,9320.0
100188,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,103711.0,57354.0,112955.0,103711.0,95693.0,103711.0,2,9244.0
100188,3,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,103711.0,57354.0,112955.0,103711.0,95693.0,103711.0,2,9244.0
100189,0,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,83260.0,82759.0,98224.0,83260.0,51504.0,83260.0,2,14964.0
100189,1,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,84409.0,83908.0,99166.0,84409.0,52949.0,84409.0,2,14757.0
100189,2,187.00,1517.00,5,2,10,10,2,8,6,21,1495.00,5,2,2,10,6,75422.0,75251.0,108222.0,75422.0,53923.0,75422.0,2,32800.0
100189,3,187.00,1517.00,5,2,10,10,2,8,6,21,1495.00,5,2,2,10,6,84698.0,84203.0,99410.0,84698.0,53015.0,84698.0,2,14712.0
100190,0,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,108662.0,116877.0,87717.0,108662.0,108162.0,108662.0,1,8215.0
100190,1,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,109712.0,117518.0,88622.0,109712.0,109212.0,109712.0,1,7806.0
100190,2,206.00,1611.00,5,2,10,10,2,8,6,21,1589.00,5,2,2,10,6,111859.0,111846.0,130817.0,111859.0,111357.0,111859.0,2,18958.0
100190,3,206.00,1611.00,5,2,10,10,2,8,6,21,1589.00,5,2,2,10,6,110165.0,118304.0,89049.0,110165.0,109665.0,110165.0,1,8139.0
100191,0,187.00,1398.00,5,1,11,10,2,8,6,21,1513.00,5,2,2,10,6,61366.0,69744.0,46825.0,61366.0,61366.0,61366.0,1,8378.0
100191,1,187.00,1398.00,5,1,11,10,2,8,6,21,1513.00,5,2,2,10,6,61935.0,69982.0,47141.0,61935.0,61935.0,61935.0,1,8047.0
100191,2,187.00,1389.00,5,1,11,10,2,8,6,21,1474.00,5,2,2,10,6,62062.0,72880.0,47116.0,62062.0,62062.0,62062.0,1,10818.0
100191,3,187.00,1389.00,5,1,11,10,2,8,6,21,1474.00,5,2,2,10,6,62062.0,72880.0,47116.0,62062.0,62062.0,62062.0,1,10818.0
100192,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,87325.0,98598.0,79984.0,87325.0,87325.0,87325.0,1,11273.0
100192,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,87730.0,100884.0,80181.0,87730.0,87730.0,87730.0,1,13154.0
100192,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,84592.0,84045.0,83693.0,84592.0,84592.0,84592.0,0,0.0
100192,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,84592.0,84045.0,83693.0,84592.0,84592.0,84592.0,0,0.0
100193,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,89768.0,82993.0,67430.0,89768.0,50791.0,89768.0,0,0.0
100193,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,90501.0,83494.0,67863.0,90501.0,51521.0,90501.0,0,0.0
100193,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,90728.0,83966.0,68098.0,90728.0,55540.0,90728.0,0,0.0
100193,3,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,90728.0,83966.0,68098.0,90728.0,55540.0,90728.0,0,0.0
100194,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,61755.0,112406.0,74230.0,61755.0,80004.0,61755.0,1,50651.0
100194,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,62214.0,114411.0,75792.0,62214.0,80506.0,62214.0,1,52197.0
100194,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,62284.0,114777.0,80452.0,62284.0,80558.0,62284.0,1,52493.0
100194,3,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,62284.0,114806.0,80452.0,62284.0,80558.0,62284.0,1,52522.0
100195,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,96583.0,91881.0,95669.0,96583.0,111154.0,96583.0,4,14571.0
100195,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,98501.0,92865.0,97005.0,98501.0,113533.0,98501.0,4,15032.0
100195,2,187.00,1656.00,5,2,10,10,2,8,6,21,1636.00,5,2,2,10,6,91123.0,93734.0,95214.0,91123.0,114720.0,91123.0,4,23597.0
100195,3,187.00,1656.00,5,2,10,10,2,8,6,21,1636.00,5,2,2,10,6,98558.0,93292.0,96985.0,98558.0,113650.0,98558.0,4,15092.0
100196,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,89754.0,90586.0,78587.0,89754.0,89256.0,89754.0,1,832.0
100196,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,90794.0,91494.0,80094.0,90794.0,90296.0,90794.0,1,700.0
100196,2,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,92354.0,92853.0,103568.0,92354.0,91856.0,92354.0,2,11214.0
100196,3,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,91403.0,92070.0,92399.0,91403.0,90905.0,91403.0,2,996.0
100197,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,87833.0,103136.0,87784.0,87833.0,88053.0,87833.0,1,15303.0
100197,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,87931.0,103543.0,88186.0,87931.0,88151.0,87931.0,1,15612.0
100197,2,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,88061.0,103652.0,88423.0,88061.0,88278.0,88061.0,1,15591.0
100197,3,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,88061.0,103652.0,88423.0,88061.0,88278.0,88061.0,1,15591.0
100198,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,81235.0,99547.0,78396.0,81235.0,80737.0,81235.0,1,18312.0
100198,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,81856.0,99998.0,78853.0,81856.0,81358.0,81856.0,1,18142.0
100198,2,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,83052.0,100177.0,80445.0,83052.0,82554.0,83052.0,1,17125.0
100198,3,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,81987.0,100177.0,79406.0,81987.0,81489.0,81987.0,1,18190.0
100199,0,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,92330.0,99496.0,72190.0,92330.0,91832.0,92330.0,1,7166.0
100199,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,93342.0,100765.0,73113.0,93342.0,92844.0,93342.0,1,7423.0
100199,2,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,94528.0,101495.0,107887.0,94528.0,94030.0,94528.0,2,13359.0
100199,3,206.00,1602.00,5,2,10,10,2,8,6,21,1582.00,5,2,2,10,6,93470.0,101495.0,101530.0,93470.0,92972.0,93470.0,1,8025.0
100200,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,98950.0,98801.0,98079.0,98950.0,99169.0,98950.0,4,219.0
100200,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,99588.0,99444.0,99024.0,99588.0,99804.0,99588.0,4,216.0
100200,2,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,100414.0,100272.0,99818.0,100414.0,100626.0,100414.0,4,212.0
100200,3,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,100414.0,100272.0,99818.0,100414.0,100626.0,100414.0,4,212.0
100201,0,154.00,1384.00,5,2,10,10,2,8,6,20,1384.00,5,2,2,10,6,81469.0,81128.0,67738.0,81469.0,81469.0,81469.0,0,0.0
100201,1,154.00,1384.00,5,2,10,10,2,8,6,20,1384.00,5,2,2,10,6,81577.0,81336.0,67819.0,81577.0,81577.0,81577.0,0,0.0
100201,2,154.00,1374.00,5,2,10,10,2,8,6,20,1345.00,5,2,2,10,6,81431.0,81621.0,67826.0,81431.0,81431.0,81431.0,1,190.0
100201,3,154.00,1374.00,5,2,10,10,2,8,6,20,1345.00,5,2,2,10,6,81431.0,81621.0,67826.0,81431.0,81431.0,81431.0,1,190.0
100202,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,55020.0,66574.0,72181.0,55020.0,37460.0,55020.0,2,17161.0
100202,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,55135.0,66808.0,73916.0,55135.0,37798.0,55135.0,2,18781.0
100202,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,54817.0,67641.0,55686.0,54817.0,37682.0,54817.0,1,12824.0
100202,3,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,54817.0,66677.0,55686.0,54817.0,37682.0,54817.0,1,11860.0
100203,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,117446.0,95678.0,107781.0,117446.0,116041.0,117446.0,0,0.0
100203,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,118806.0,96858.0,109450.0,118806.0,117534.0,118806.0,0,0.0
100203,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,118963.0,74503.0,109860.0,118963.0,114703.0,118963.0,0,0.0
100203,3,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,118963.0,97532.0,109860.0,118963.0,114703.0,118963.0,0,0.0
100204,0,187.00,1531.00,5,2,10,10,2,8,6,21,1412.00,3,2,2,10,6,99405.0,66602.0,73749.0,99405.0,78464.0,99405.0,0,0.0
100204,1,187.00,1531.00,5,2,10,10,2,8,6,21,1412.00,3,2,2,10,6,100408.0,67237.0,74101.0,100408.0,79312.0,100408.0,0,0.0
100204,2,187.00,1520.00,5,2,10,10,2,8,6,21,1382.00,3,2,2,10,6,107563.0,75257.0,74046.0,107563.0,75081.0,107563.0,0,0.0
100204,3,187.00,1520.00,5,2,10,10,2,8,6,21,1382.00,3,2,2,10,6,107563.0,67095.0,74046.0,107563.0,75081.0,107563.0,0,0.0
100205,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,80318.0,55024.0,72288.0,80318.0,80318.0,80318.0,0,0.0
100205,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,80570.0,55128.0,72567.0,80570.0,80570.0,80570.0,0,0.0
100205,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,73676.0,55430.0,79494.0,73676.0,73676.0,73676.0,2,5818.0
100205,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,73676.0,55430.0,79494.0,73676.0,73676.0,73676.0,2,5818.0
100206,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,81571.0,75026.0,85602.0,81571.0,81571.0,81571.0,2,4031.0
100206,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,82039.0,75353.0,87193.0,82039.0,82039.0,82039.0,2,5154.0
100206,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,82394.0,75400.0,78475.0,82394.0,82394.0,82394.0,0,0.0
100206,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,82394.0,75400.0,78475.0,82394.0,82394.0,82394.0,0,0.0
100207,0,216.00,1655.00,5,2,10,10,2,8,6,20,1655.00,5,2,2,10,6,67281.0,42121.0,60794.0,67281.0,66780.0,67281.0,0,0.0
100207,1,216.00,1655.00,5,2,10,10,2,8,6,20,1655.00,5,2,2,10,6,69118.0,42510.0,61826.0,69118.0,68617.0,69118.0,0,0.0
100207,2,216.00,1645.00,5,2,10,10,2,8,6,20,1616.00,5,2,2,10,6,70057.0,86180.0,79272.0,70057.0,69556.0,70057.0,1,16123.0
100207,3,216.00,1645.00,5,2,10,10,2,8,6,20,1616.00,5,2,2,10,6,69229.0,42362.0,61589.0,69229.0,68728.0,69229.0,0,0.0
100208,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,100241.0,44894.0,88133.0,100241.0,107316.0,100241.0,4,7075.0
100208,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,100640.0,45018.0,88449.0,100640.0,109435.0,100640.0,4,8795.0
100208,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,101006.0,47926.0,88712.0,101006.0,109563.0,101006.0,4,8557.0
100208,3,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,101006.0,47926.0,88712.0,101006.0,109563.0,101006.0,4,8557.0
100209,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,37698.0,42565.0,39011.0,37698.0,37698.0,37698.0,1,4867.0
100209,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,37821.0,42693.0,39081.0,37821.0,37821.0,37821.0,1,4872.0
100209,2,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,37612.0,42571.0,37012.0,37612.0,37612.0,37612.0,1,4959.0
100209,3,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,37612.0,42571.0,37012.0,37612.0,37612.0,37612.0,1,4959.0
100210,0,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,95101.0,100718.0,96509.0,95101.0,94602.0,95101.0,1,5617.0
