seed,opp_type,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,opp_cash,opp_cows,opp_sheep,opp_quads,opp_workers,opp_straws,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0
150607,2,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,50533.0,65308.0,29473.0,50533.0,50533.0,50533.0,1,14775.0
150607,3,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,50533.0,65308.0,29473.0,50533.0,50533.0,50533.0,1,14775.0
150608,0,216.00,1674.00,5,2,10,10,2,8,6,21,1674.00,5,2,2,10,6,108327.0,82717.0,119075.0,108327.0,107831.0,108327.0,2,10748.0
150608,1,216.00,1674.00,5,2,10,10,2,8,6,21,1674.00,5,2,2,10,6,110383.0,82952.0,119844.0,110383.0,109887.0,110383.0,2,9461.0
150608,2,216.00,1663.00,5,2,10,10,2,8,6,21,1641.00,5,2,2,10,6,109802.0,82986.0,142895.0,109802.0,109301.0,109802.0,2,33093.0
150608,3,216.00,1663.00,5,2,10,10,2,8,6,21,1641.00,5,2,2,10,6,110909.0,82986.0,120346.0,110909.0,110413.0,110909.0,2,9437.0
150609,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,68211.0,66936.0,66184.0,68211.0,68211.0,68211.0,0,0.0
150609,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,68373.0,67566.0,66285.0,68373.0,68373.0,68373.0,0,0.0
150609,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,68285.0,60197.0,66187.0,68285.0,68285.0,68285.0,0,0.0
150609,3,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,68285.0,60197.0,66187.0,68285.0,68285.0,68285.0,0,0.0
150610,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,77792.0,83301.0,66486.0,77792.0,77792.0,77792.0,1,5509.0
150610,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,78072.0,84683.0,66562.0,78072.0,78072.0,78072.0,1,6611.0
150610,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,78493.0,86270.0,66547.0,78493.0,78493.0,78493.0,1,7777.0
150610,3,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,78493.0,86270.0,66547.0,78493.0,78493.0,78493.0,1,7777.0
150611,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,66744.0,55941.0,55184.0,66744.0,66744.0,66744.0,0,0.0
150611,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,67234.0,56382.0,55646.0,67234.0,67234.0,67234.0,0,0.0
150611,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,67365.0,57276.0,57190.0,67365.0,67365.0,67365.0,0,0.0
150611,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,67365.0,56682.0,57190.0,67365.0,67365.0,67365.0,0,0.0
150612,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,54761.0,78708.0,74640.0,54761.0,65367.0,54761.0,1,23947.0
150612,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,55387.0,79554.0,76809.0,55387.0,65664.0,55387.0,1,24167.0
150612,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,55496.0,79622.0,56350.0,55496.0,65822.0,55496.0,1,24126.0
150612,3,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,55496.0,79622.0,56350.0,55496.0,65822.0,55496.0,1,24126.0
150613,0,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,61165.0,72079.0,78259.0,61165.0,72347.0,61165.0,2,17094.0
150613,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,61361.0,72192.0,78377.0,61361.0,72598.0,61361.0,2,17016.0
150613,2,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,61688.0,72046.0,78557.0,61688.0,72803.0,61688.0,2,16869.0
150613,3,187.00,1504.00,5,2,10,10,2,8,6,21,1483.00,5,2,2,10,6,61688.0,72046.0,78557.0,61688.0,72803.0,61688.0,2,16869.0
150614,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,91528.0,93549.0,82630.0,91528.0,91528.0,91528.0,1,2021.0
150614,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,91657.0,95976.0,82749.0,91657.0,91657.0,91657.0,1,4319.0
150614,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,91987.0,74776.0,82392.0,91987.0,91987.0,91987.0,0,0.0
150614,3,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,91987.0,96171.0,82392.0,91987.0,91987.0,91987.0,1,4184.0
150615,0,154.00,1403.00,5,2,10,10,2,8,6,21,1403.00,5,2,2,10,6,30490.0,44402.0,45615.0,30490.0,35014.0,30490.0,2,15125.0
150615,1,154.00,1403.00,5,2,10,10,2,8,6,21,1403.00,5,2,2,10,6,30679.0,44507.0,45716.0,30679.0,35354.0,30679.0,2,15037.0
150615,2,154.00,1392.00,5,2,10,10,2,8,6,21,1370.00,5,2,2,10,6,32886.0,44505.0,59611.0,32886.0,32886.0,32886.0,2,26725.0
150615,3,154.00,1392.00,5,2,10,10,2,8,6,21,1370.00,5,2,2,10,6,32886.0,44505.0,59611.0,32886.0,32886.0,32886.0,2,26725.0
150616,0,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,54907.0,86157.0,54543.0,54907.0,55144.0,54907.0,1,31250.0
150616,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,54952.0,88326.0,54647.0,54952.0,55189.0,54952.0,1,33374.0
150616,2,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,54841.0,76227.0,54273.0,54841.0,55079.0,54841.0,1,21386.0
150616,3,154.00,1450.00,5,2,10,10,2,8,6,21,1429.00,5,2,2,10,6,54841.0,90582.0,54273.0,54841.0,55079.0,54841.0,1,35741.0
150617,0,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,78069.0,66970.0,62296.0,78069.0,77571.0,78069.0,0,0.0
150617,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,79433.0,67667.0,63225.0,79433.0,78935.0,79433.0,0,0.0
150617,2,216.00,1654.00,5,2,10,10,2,8,6,21,1634.00,5,2,2,10,6,79548.0,67793.0,107236.0,79548.0,79050.0,79548.0,2,27688.0
150617,3,216.00,1654.00,5,2,10,10,2,8,6,21,1634.00,5,2,2,10,6,79520.0,67793.0,78941.0,79520.0,79022.0,79520.0,0,0.0
150618,0,187.00,1676.00,5,2,10,10,2,8,6,21,1676.00,5,2,2,10,6,91265.0,131357.0,92617.0,91265.0,73492.0,91265.0,1,40092.0
150618,1,187.00,1676.00,5,2,10,10,2,8,6,21,1676.00,5,2,2,10,6,91753.0,131980.0,93007.0,91753.0,73681.0,91753.0,1,40227.0
150618,2,187.00,1665.00,5,2,10,10,2,8,6,21,1643.00,5,2,2,10,6,75095.0,121973.0,87922.0,75095.0,75561.0,75095.0,1,46878.0
150618,3,187.00,1665.00,5,2,10,10,2,8,6,21,1643.00,5,2,2,10,6,92127.0,132090.0,93166.0,92127.0,73545.0,92127.0,1,39963.0
150619,0,187.00,1676.00,5,2,10,10,2,8,6,21,1676.00,5,2,2,10,6,107411.0,52043.0,107202.0,107411.0,107014.0,107411.0,0,0.0
150619,1,187.00,1676.00,5,2,10,10,2,8,6,21,1676.00,5,2,2,10,6,108901.0,52151.0,108785.0,108901.0,108504.0,108901.0,0,0.0
150619,2,187.00,1665.00,5,2,10,10,2,8,6,21,1643.00,5,2,2,10,6,82671.0,52414.0,81498.0,82671.0,82272.0,82671.0,0,0.0
150619,3,187.00,1665.00,5,2,10,10,2,8,6,21,1643.00,5,2,2,10,6,109036.0,52414.0,109184.0,109036.0,108639.0,109036.0,2,148.0
150620,0,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,62932.0,89215.0,66322.0,62932.0,93198.0,62932.0,4,30266.0
150620,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,63386.0,89600.0,66688.0,63386.0,96152.0,63386.0,4,32766.0
150620,2,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,63370.0,89623.0,66714.0,63370.0,101510.0,63370.0,4,38140.0
150620,3,187.00,1499.00,5,2,10,10,2,8,6,21,1470.00,5,2,2,10,6,63370.0,89623.0,66714.0,63370.0,101510.0,63370.0,4,38140.0
150621,0,187.00,1676.00,5,2,10,10,2,8,6,21,1676.00,5,2,2,10,6,82414.0,94001.0,82424.0,82414.0,72707.0,82414.0,1,11587.0
150621,1,187.00,1676.00,5,2,10,10,2,8,6,21,1676.00,5,2,2,10,6,83119.0,95825.0,82935.0,83119.0,72918.0,83119.0,1,12706.0
150621,2,187.00,1665.00,5,2,10,10,2,8,6,21,1643.00,5,2,2,10,6,84317.0,95920.0,83201.0,84317.0,74075.0,84317.0,1,11603.0
150621,3,187.00,1665.00,5,2,10,10,2,8,6,21,1643.00,5,2,2,10,6,83478.0,95971.0,83168.0,83478.0,72653.0,83478.0,1,12493.0
150622,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,127344.0,81695.0,128510.0,127344.0,126845.0,127344.0,2,1166.0
150622,1,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,128215.0,82622.0,129800.0,128215.0,127716.0,128215.0,2,1585.0
150622,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,135674.0,83661.0,130041.0,135674.0,135176.0,135674.0,0,0.0
150622,3,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,128534.0,82941.0,130320.0,128534.0,128035.0,128534.0,2,1786.0
150623,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,53973.0,50603.0,49326.0,53973.0,53973.0,53973.0,0,0.0
150623,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,54081.0,50742.0,49404.0,54081.0,54081.0,54081.0,0,0.0
150623,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,54426.0,63614.0,52541.0,54426.0,54426.0,54426.0,1,9188.0
150623,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,54426.0,63614.0,52541.0,54426.0,54426.0,54426.0,1,9188.0
150624,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,79056.0,86516.0,69720.0,79056.0,78557.0,79056.0,1,7460.0
150624,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,80198.0,86650.0,70574.0,80198.0,79699.0,80198.0,1,6452.0
150624,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,98379.0,86796.0,80746.0,98379.0,97881.0,98379.0,0,0.0
150624,3,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,80291.0,86796.0,71143.0,80291.0,79792.0,80291.0,1,6505.0
150625,0,216.00,1669.00,5,2,10,10,2,8,6,21,1550.00,5,1,2,10,6,133790.0,59363.0,136673.0,133790.0,133292.0,133790.0,2,2883.0
150625,1,216.00,1669.00,5,2,10,10,2,8,6,21,1550.00,5,1,2,10,6,134481.0,59484.0,137516.0,134481.0,133983.0,134481.0,2,3035.0
150625,2,216.00,1657.00,5,2,10,10,2,8,6,21,1521.00,5,1,2,10,6,131394.0,59902.0,130120.0,131394.0,130896.0,131394.0,0,0.0
150625,3,216.00,1657.00,5,2,10,10,2,8,6,21,1521.00,5,1,2,10,6,134613.0,59902.0,118972.0,134613.0,134115.0,134613.0,0,0.0
150626,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,60960.0,56536.0,75767.0,60960.0,60960.0,60960.0,2,14807.0
150626,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,61238.0,56791.0,77031.0,61238.0,61238.0,61238.0,2,15793.0
150626,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,62151.0,56491.0,55149.0,62151.0,62151.0,62151.0,0,0.0
150626,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,62151.0,56491.0,55149.0,62151.0,62151.0,62151.0,0,0.0
150627,0,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,106265.0,75099.0,108582.0,106265.0,105766.0,106265.0,2,2317.0
150627,1,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,107155.0,76120.0,109397.0,107155.0,106656.0,107155.0,2,2242.0
150627,2,206.00,1669.00,5,2,10,10,2,8,6,21,1648.00,5,2,2,10,6,109717.0,76285.0,110550.0,109717.0,109219.0,109717.0,2,833.0
150627,3,206.00,1669.00,5,2,10,10,2,8,6,21,1648.00,5,2,2,10,6,108076.0,76321.0,109718.0,108076.0,107577.0,108076.0,2,1642.0
150628,0,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,114897.0,78572.0,109547.0,114897.0,114396.0,114897.0,0,0.0
150628,1,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,115764.0,79347.0,110275.0,115764.0,115263.0,115764.0,0,0.0
150628,2,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,115175.0,90380.0,97559.0,115175.0,114677.0,115175.0,0,0.0
150628,3,216.00,1650.00,5,2,10,10,2,8,6,21,1629.00,5,2,2,10,6,116222.0,79167.0,111040.0,116222.0,115721.0,116222.0,0,0.0
150629,0,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,87294.0,100858.0,105318.0,87294.0,78844.0,87294.0,2,18024.0
150629,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,87521.0,102175.0,106016.0,87521.0,79295.0,87521.0,2,18495.0
150629,2,187.00,1656.00,5,2,10,10,2,8,6,21,1636.00,5,2,2,10,6,82956.0,102591.0,97708.0,82956.0,88091.0,82956.0,1,19635.0
150629,3,187.00,1656.00,5,2,10,10,2,8,6,21,1636.00,5,2,2,10,6,87774.0,102591.0,106426.0,87774.0,79100.0,87774.0,2,18652.0
150630,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,92593.0,118255.0,100233.0,92593.0,92092.0,92593.0,1,25662.0
150630,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,93025.0,119117.0,100606.0,93025.0,92524.0,93025.0,1,26092.0
150630,2,216.00,1645.00,5,2,10,10,2,8,6,21,1616.00,5,2,2,10,6,93934.0,120588.0,108296.0,93934.0,93433.0,93934.0,1,26654.0
150630,3,216.00,1645.00,5,2,10,10,2,8,6,21,1616.00,5,2,2,10,6,93038.0,119555.0,100776.0,93038.0,92537.0,93038.0,1,26517.0
150631,0,206.00,1693.00,5,2,10,10,2,8,6,21,1693.00,5,2,2,10,6,98709.0,80984.0,85942.0,98709.0,98208.0,98709.0,0,0.0
150631,1,206.00,1693.00,5,2,10,10,2,8,6,21,1693.00,5,2,2,10,6,99487.0,81106.0,86782.0,99487.0,98986.0,99487.0,0,0.0
150631,2,206.00,1682.00,5,2,10,10,2,8,6,21,1660.00,5,2,2,10,6,101476.0,81299.0,88657.0,101476.0,100975.0,101476.0,0,0.0
150631,3,206.00,1682.00,5,2,10,10,2,8,6,21,1660.00,5,2,2,10,6,99877.0,81299.0,86982.0,99877.0,99376.0,99877.0,0,0.0
150632,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,59488.0,62168.0,60997.0,59488.0,59488.0,59488.0,1,2680.0
150632,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,59704.0,62317.0,61211.0,59704.0,59704.0,59704.0,1,2613.0
150632,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,59395.0,61988.0,61045.0,59395.0,59395.0,59395.0,1,2593.0
150632,3,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,59395.0,61988.0,61045.0,59395.0,59395.0,59395.0,1,2593.0
150633,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,54241.0,26875.0,56775.0,54241.0,54241.0,54241.0,2,2534.0
150633,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,54456.0,27130.0,56915.0,54456.0,54456.0,54456.0,2,2459.0
150633,2,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,54629.0,33208.0,53380.0,54629.0,54629.0,54629.0,0,0.0
150633,3,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,54629.0,33208.0,53380.0,54629.0,54629.0,54629.0,0,0.0
150634,0,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,47363.0,83171.0,86703.0,47363.0,38025.0,47363.0,2,39340.0
150634,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,48675.0,84080.0,88000.0,48675.0,38567.0,48675.0,2,39325.0
150634,2,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,48185.0,84411.0,53273.0,48185.0,38303.0,48185.0,1,36226.0
150634,3,187.00,1508.00,5,2,10,10,2,8,6,21,1488.00,5,2,2,10,6,48185.0,84411.0,53273.0,48185.0,38303.0,48185.0,1,36226.0
150635,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,92153.0,97625.0,62434.0,92153.0,92153.0,92153.0,1,5472.0
150635,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,93115.0,97907.0,62537.0,93115.0,93115.0,93115.0,1,4792.0
150635,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,93790.0,92127.0,62359.0,93790.0,93790.0,93790.0,0,0.0
150635,3,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,93790.0,98709.0,62359.0,93790.0,93790.0,93790.0,1,4919.0
150636,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,101066.0,76317.0,77822.0,101066.0,100568.0,101066.0,0,0.0
150636,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,101689.0,77816.0,78699.0,101689.0,101191.0,101689.0,0,0.0
150636,2,216.00,1645.00,5,2,10,10,2,8,6,21,1616.00,5,2,2,10,6,89870.0,65117.0,79902.0,89870.0,89368.0,89870.0,0,0.0
150636,3,216.00,1645.00,5,2,10,10,2,8,6,21,1616.00,5,2,2,10,6,102215.0,78407.0,78805.0,102215.0,101717.0,102215.0,0,0.0
150637,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,59251.0,74307.0,82210.0,59251.0,58750.0,59251.0,2,22959.0
150637,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,59542.0,75180.0,82969.0,59542.0,59041.0,59542.0,2,23427.0
150637,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,79795.0,100212.0,83776.0,79795.0,79298.0,79795.0,1,20417.0
150637,3,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,59933.0,75011.0,83099.0,59933.0,59432.0,59933.0,2,23166.0
150638,0,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,22489.0,25133.0,31404.0,22489.0,22489.0,22489.0,2,8915.0
150638,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,22744.0,25322.0,31480.0,22744.0,22744.0,22744.0,2,8736.0
150638,2,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,29761.0,32982.0,22746.0,29761.0,29761.0,29761.0,1,3221.0
150638,3,154.00,1379.00,5,2,10,10,2,8,6,21,1358.00,5,2,2,10,6,29761.0,32982.0,22746.0,29761.0,29761.0,29761.0,1,3221.0
150639,0,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,63314.0,84264.0,71895.0,63314.0,62816.0,63314.0,1,20950.0
150639,1,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,64176.0,85309.0,72756.0,64176.0,63678.0,64176.0,1,21133.0
150639,2,206.00,1598.00,5,2,10,10,2,8,6,21,1577.00,5,2,2,10,6,92979.0,78935.0,89536.0,92979.0,92483.0,92979.0,0,0.0
150639,3,206.00,1598.00,5,2,10,10,2,8,6,21,1577.00,5,2,2,10,6,64539.0,85724.0,73024.0,64539.0,64041.0,64539.0,1,21185.0
150640,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,118287.0,76355.0,118684.0,118287.0,117792.0,118287.0,2,397.0
150640,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,119318.0,76729.0,119475.0,119318.0,118823.0,119318.0,2,157.0
150640,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,139000.0,77116.0,95201.0,139000.0,138502.0,139000.0,0,0.0
150640,3,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,120151.0,77116.0,119811.0,120151.0,119650.0,120151.0,0,0.0
150641,0,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,85476.0,47355.0,116444.0,85476.0,84978.0,85476.0,2,30968.0
150641,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,85781.0,47480.0,117057.0,85781.0,85283.0,85781.0,2,31276.0
150641,2,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,119359.0,47826.0,110972.0,119359.0,118861.0,119359.0,0,0.0
150641,3,206.00,1593.00,5,2,10,10,2,8,6,21,1564.00,5,2,2,10,6,85986.0,47826.0,117627.0,85986.0,85488.0,85986.0,2,31641.0
150642,0,154.00,1545.00,5,2,10,10,2,8,6,21,1428.00,4,2,2,10,6,87089.0,68932.0,69504.0,87089.0,87089.0,87089.0,0,0.0
150642,1,154.00,1545.00,5,2,10,10,2,8,6,21,1428.00,4,2,2,10,6,87226.0,69035.0,69694.0,87226.0,87226.0,87226.0,0,0.0
150642,2,154.00,1533.00,5,2,10,10,2,8,6,21,1399.00,4,2,2,10,6,87500.0,69268.0,69790.0,87500.0,87500.0,87500.0,0,0.0
150642,3,154.00,1533.00,5,2,10,10,2,8,6,21,1399.00,4,2,2,10,6,87500.0,69268.0,69790.0,87500.0,87500.0,87500.0,0,0.0
150643,0,206.00,1693.00,5,2,10,10,2,8,6,21,1693.00,5,2,2,10,6,143482.0,30764.0,104894.0,143482.0,142986.0,143482.0,0,0.0
150643,1,206.00,1693.00,5,2,10,10,2,8,6,21,1693.00,5,2,2,10,6,145007.0,30953.0,106471.0,145007.0,144511.0,145007.0,0,0.0
150643,2,206.00,1682.00,5,2,10,10,2,8,6,21,1660.00,5,2,2,10,6,133845.0,25694.0,89985.0,133845.0,133347.0,133845.0,0,0.0
150643,3,206.00,1682.00,5,2,10,10,2,8,6,21,1660.00,5,2,2,10,6,145619.0,25694.0,106762.0,145619.0,145123.0,145619.0,0,0.0
150644,0,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,114822.0,58971.0,136559.0,114822.0,114324.0,114822.0,2,21737.0
150644,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,116044.0,59258.0,137503.0,116044.0,115546.0,116044.0,2,21459.0
150644,2,216.00,1654.00,5,2,10,10,2,8,6,21,1634.00,5,2,2,10,6,116285.0,59864.0,110082.0,116285.0,115787.0,116285.0,0,0.0
150644,3,216.00,1654.00,5,2,10,10,2,8,6,21,1634.00,5,2,2,10,6,116275.0,59864.0,110062.0,116275.0,115777.0,116275.0,0,0.0
150645,0,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,91107.0,86063.0,111484.0,91107.0,90608.0,91107.0,2,20377.0
150645,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,92929.0,87263.0,112217.0,92929.0,92430.0,92929.0,2,19288.0
150645,2,216.00,1645.00,5,2,10,10,2,8,6,21,1616.00,5,2,2,10,6,110854.0,126539.0,113297.0,110854.0,110353.0,110854.0,1,15685.0
150645,3,216.00,1645.00,5,2,10,10,2,8,6,21,1616.00,5,2,2,10,6,93556.0,86957.0,112326.0,93556.0,93057.0,93556.0,2,18770.0
150646,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,84141.0,107014.0,101722.0,84141.0,84141.0,84141.0,1,22873.0
150646,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,84232.0,108494.0,102007.0,84232.0,84232.0,84232.0,1,24262.0
150646,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,83926.0,92507.0,95325.0,83926.0,83926.0,83926.0,2,11399.0
150646,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,83926.0,109193.0,95325.0,83926.0,83926.0,83926.0,1,25267.0
150647,0,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,76283.0,52917.0,77476.0,76283.0,76283.0,76283.0,2,1193.0
150647,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,76598.0,53023.0,77684.0,76598.0,76598.0,76598.0,2,1086.0
150647,2,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,78343.0,69433.0,81034.0,78343.0,78343.0,78343.0,2,2691.0
150647,3,154.00,1374.00,5,2,10,10,2,8,6,21,1345.00,5,2,2,10,6,78343.0,69433.0,81034.0,78343.0,78343.0,78343.0,2,2691.0
150648,0,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,63697.0,76078.0,62482.0,63697.0,63697.0,63697.0,1,12381.0
150648,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,63913.0,76912.0,62616.0,63913.0,63913.0,63913.0,1,12999.0
150648,2,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,63459.0,93021.0,62829.0,63459.0,63459.0,63459.0,1,29562.0
150648,3,154.00,1531.00,5,2,10,10,2,8,6,21,1511.00,5,2,2,10,6,63459.0,77517.0,62829.0,63459.0,63459.0,63459.0,1,14058.0
150649,0,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,5,2,2,10,6,64715.0,115094.0,68106.0,64715.0,64715.0,64715.0,1,50379.0
150649,1,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,5,2,2,10,6,64852.0,116218.0,68197.0,64852.0,64852.0,64852.0,1,51366.0
150649,2,154.00,1463.00,5,2,10,10,2,8,6,21,1441.00,5,2,2,10,6,64699.0,116492.0,61690.0,64699.0,63518.0,64699.0,1,51793.0
