seed,step,day,money,melon_seeds,wheat_seeds,straw_seeds,unlocked_quads,num_plants,num_cows,num_hands,action_id,terminal_return,delta_vs_baseline
1055,0,0,3000.0,0,0,0,1,0,0,0,0,110.0,0.0
1055,0,0,3000.0,0,0,0,1,0,0,0,1,108.0,-2.0
1055,0,0,3000.0,0,0,0,1,0,0,0,2,105.0,-5.0
1055,0,0,3000.0,0,0,0,1,0,0,0,3,100.0,-10.0
1055,0,0,3000.0,0,0,0,1,0,0,0,4,3016.0,2906.0
1055,0,0,3000.0,0,0,0,1,0,0,0,5,15.0,-95.0
1055,0,0,3000.0,0,0,0,1,0,0,0,6,58.0,-52.0
1055,0,0,3000.0,0,0,0,1,0,0,0,7,38.0,-72.0
1055,0,0,3000.0,0,0,0,1,0,0,0,8,110.0,0.0
1055,0,0,3000.0,0,0,0,1,0,0,0,9,110.0,0.0
1055,0,0,3000.0,0,0,0,1,0,0,0,10,10.0,-100.0
1055,0,0,3000.0,0,0,0,1,0,0,0,11,35.0,-75.0
1055,24,1,2058.0,1,6,0,1,5,0,0,0,110.0,0.0
1055,24,1,2058.0,1,6,0,1,5,0,0,1,2792.0,2682.0
1055,24,1,2058.0,1,6,0,1,5,0,0,2,2790.0,2680.0
1055,24,1,2058.0,1,6,0,1,5,0,0,3,2787.0,2677.0
1055,24,1,2058.0,1,6,0,1,5,0,0,4,45.0,-65.0
1055,24,1,2058.0,1,6,0,1,5,0,0,5,85.0,-25.0
1055,24,1,2058.0,1,6,0,1,5,0,0,6,58.0,-52.0
1055,24,1,2058.0,1,6,0,1,5,0,0,7,38.0,-72.0
1055,24,1,2058.0,1,6,0,1,5,0,0,8,110.0,0.0
1055,24,1,2058.0,1,6,0,1,5,0,0,9,110.0,0.0
1055,24,1,2058.0,1,6,0,1,5,0,0,10,10.0,-100.0
1055,24,1,2058.0,1,6,0,1,5,0,0,11,4.0,-106.0
1055,72,3,2056.0,0,0,0,1,11,0,0,0,110.0,0.0
1055,72,3,2056.0,0,0,0,1,11,0,0,1,109.0,-1.0
1055,72,3,2056.0,0,0,0,1,11,0,0,2,107.0,-3.0
1055,72,3,2056.0,0,0,0,1,11,0,0,3,104.0,-6.0
1055,72,3,2056.0,0,0,0,1,11,0,0,4,30.0,-80.0
1055,72,3,2056.0,0,0,0,1,11,0,0,5,70.0,-40.0
1055,72,3,2056.0,0,0,0,1,11,0,0,6,58.0,-52.0
1055,72,3,2056.0,0,0,0,1,11,0,0,7,38.0,-72.0
1055,72,3,2056.0,0,0,0,1,11,0,0,8,110.0,0.0
1055,72,3,2056.0,0,0,0,1,11,0,0,9,110.0,0.0
1055,72,3,2056.0,0,0,0,1,11,0,0,10,10.0,-100.0
1055,72,3,2056.0,0,0,0,1,11,0,0,11,9.0,-101.0
1055,120,5,1877.0,0,0,0,1,8,0,0,0,110.0,0.0
1055,120,5,1877.0,0,0,0,1,8,0,0,1,9.0,-101.0
1055,120,5,1877.0,0,0,0,1,8,0,0,2,7.0,-103.0
1055,120,5,1877.0,0,0,0,1,8,0,0,3,4.0,-106.0
1055,120,5,1877.0,0,0,0,1,8,0,0,4,30.0,-80.0
1055,120,5,1877.0,0,0,0,1,8,0,0,5,70.0,-40.0
1055,120,5,1877.0,0,0,0,1,8,0,0,6,70.0,-40.0
1055,120,5,1877.0,0,0,0,1,8,0,0,7,50.0,-60.0
1055,120,5,1877.0,0,0,0,1,8,0,0,8,110.0,0.0
1055,120,5,1877.0,0,0,0,1,8,0,0,9,110.0,0.0
1055,120,5,1877.0,0,0,0,1,8,0,0,10,10.0,-100.0
1055,120,5,1877.0,0,0,0,1,8,0,0,11,9.0,-101.0
1055,168,7,1337.0,0,0,2,1,11,0,0,0,110.0,0.0
1055,168,7,1337.0,0,0,2,1,11,0,0,1,5163.0,5053.0
1055,168,7,1337.0,0,0,2,1,11,0,0,2,5161.0,5051.0
1055,168,7,1337.0,0,0,2,1,11,0,0,3,4528.0,4418.0
1055,168,7,1337.0,0,0,2,1,11,0,0,4,30.0,-80.0
1055,168,7,1337.0,0,0,2,1,11,0,0,5,13.0,-97.0
1055,168,7,1337.0,0,0,2,1,11,0,0,6,70.0,-40.0
1055,168,7,1337.0,0,0,2,1,11,0,0,7,50.0,-60.0
1055,168,7,1337.0,0,0,2,1,11,0,0,8,110.0,0.0
1055,168,7,1337.0,0,0,2,1,11,0,0,9,236.0,126.0
1055,168,7,1337.0,0,0,2,1,11,0,0,10,10.0,-100.0
1055,168,7,1337.0,0,0,2,1,11,0,0,11,36.0,-74.0
1055,216,9,735.0,0,0,6,1,11,0,0,0,110.0,0.0
1055,216,9,735.0,0,0,6,1,11,0,0,1,3365.0,3255.0
1055,216,9,735.0,0,0,6,1,11,0,0,2,3363.0,3253.0
1055,216,9,735.0,0,0,6,1,11,0,0,3,3360.0,3250.0
1055,216,9,735.0,0,0,6,1,11,0,0,4,233.0,123.0
1055,216,9,735.0,0,0,6,1,11,0,0,5,274.0,164.0
1055,216,9,735.0,0,0,6,1,11,0,0,6,70.0,-40.0
1055,216,9,735.0,0,0,6,1,11,0,0,7,50.0,-60.0
1055,216,9,735.0,0,0,6,1,11,0,0,8,153.0,43.0
1055,216,9,735.0,0,0,6,1,11,0,0,9,110.0,0.0
1055,216,9,735.0,0,0,6,1,11,0,0,10,110.0,0.0
1055,216,9,735.0,0,0,6,1,11,0,0,11,110.0,0.0
1055,264,11,33.0,0,0,13,1,9,0,0,0,110.0,0.0
1055,264,11,33.0,0,0,13,1,9,0,0,1,110.0,0.0
1055,264,11,33.0,0,0,13,1,9,0,0,2,110.0,0.0
1055,264,11,33.0,0,0,13,1,9,0,0,3,110.0,0.0
1055,264,11,33.0,0,0,13,1,9,0,0,4,110.0,0.0
1055,264,11,33.0,0,0,13,1,9,0,0,5,110.0,0.0
1055,264,11,33.0,0,0,13,1,9,0,0,6,110.0,0.0
1055,264,11,33.0,0,0,13,1,9,0,0,7,110.0,0.0
1055,264,11,33.0,0,0,13,1,9,0,0,8,110.0,0.0
1055,264,11,33.0,0,0,13,1,9,0,0,9,110.0,0.0
1055,264,11,33.0,0,0,13,1,9,0,0,10,110.0,0.0
1055,264,11,33.0,0,0,13,1,9,0,0,11,110.0,0.0
1056,0,0,3000.0,0,0,0,1,0,0,0,0,110.0,0.0
1056,0,0,3000.0,0,0,0,1,0,0,0,1,208.0,98.0
1056,0,0,3000.0,0,0,0,1,0,0,0,2,205.0,95.0
1056,0,0,3000.0,0,0,0,1,0,0,0,3,200.0,90.0
1056,0,0,3000.0,0,0,0,1,0,0,0,4,282.0,172.0
1056,0,0,3000.0,0,0,0,1,0,0,0,5,15.0,-95.0
1056,0,0,3000.0,0,0,0,1,0,0,0,6,58.0,-52.0
1056,0,0,3000.0,0,0,0,1,0,0,0,7,38.0,-72.0
1056,0,0,3000.0,0,0,0,1,0,0,0,8,210.0,100.0
1056,0,0,3000.0,0,0,0,1,0,0,0,9,210.0,100.0
1056,0,0,3000.0,0,0,0,1,0,0,0,10,10.0,-100.0
1056,0,0,3000.0,0,0,0,1,0,0,0,11,35.0,-75.0
1056,24,1,2058.0,1,6,0,1,5,0,0,0,110.0,0.0
1056,24,1,2058.0,1,6,0,1,5,0,0,1,38.0,-72.0
1056,24,1,2058.0,1,6,0,1,5,0,0,2,36.0,-74.0
1056,24,1,2058.0,1,6,0,1,5,0,0,3,33.0,-77.0
1056,24,1,2058.0,1,6,0,1,5,0,0,4,45.0,-65.0
1056,24,1,2058.0,1,6,0,1,5,0,0,5,85.0,-25.0
1056,24,1,2058.0,1,6,0,1,5,0,0,6,58.0,-52.0
1056,24,1,2058.0,1,6,0,1,5,0,0,7,38.0,-72.0
1056,24,1,2058.0,1,6,0,1,5,0,0,8,210.0,100.0
1056,24,1,2058.0,1,6,0,1,5,0,0,9,210.0,100.0
1056,24,1,2058.0,1,6,0,1,5,0,0,10,10.0,-100.0
1056,24,1,2058.0,1,6,0,1,5,0,0,11,4.0,-106.0
1056,72,3,2056.0,0,0,0,1,11,0,0,0,110.0,0.0
1056,72,3,2056.0,0,0,0,1,11,0,0,1,109.0,-1.0
1056,72,3,2056.0,0,0,0,1,11,0,0,2,107.0,-3.0
1056,72,3,2056.0,0,0,0,1,11,0,0,3,104.0,-6.0
1056,72,3,2056.0,0,0,0,1,11,0,0,4,30.0,-80.0
1056,72,3,2056.0,0,0,0,1,11,0,0,5,70.0,-40.0
1056,72,3,2056.0,0,0,0,1,11,0,0,6,58.0,-52.0
1056,72,3,2056.0,0,0,0,1,11,0,0,7,38.0,-72.0
1056,72,3,2056.0,0,0,0,1,11,0,0,8,210.0,100.0
1056,72,3,2056.0,0,0,0,1,11,0,0,9,210.0,100.0
1056,72,3,2056.0,0,0,0,1,11,0,0,10,10.0,-100.0
1056,72,3,2056.0,0,0,0,1,11,0,0,11,9.0,-101.0
1056,120,5,1877.0,0,0,0,1,8,0,0,0,110.0,0.0
1056,120,5,1877.0,0,0,0,1,8,0,0,1,9.0,-101.0
1056,120,5,1877.0,0,0,0,1,8,0,0,2,7.0,-103.0
1056,120,5,1877.0,0,0,0,1,8,0,0,3,4.0,-106.0
1056,120,5,1877.0,0,0,0,1,8,0,0,4,30.0,-80.0
1056,120,5,1877.0,0,0,0,1,8,0,0,5,70.0,-40.0
1056,120,5,1877.0,0,0,0,1,8,0,0,6,70.0,-40.0
1056,120,5,1877.0,0,0,0,1,8,0,0,7,50.0,-60.0
1056,120,5,1877.0,0,0,0,1,8,0,0,8,110.0,0.0
1056,120,5,1877.0,0,0,0,1,8,0,0,9,110.0,0.0
1056,120,5,1877.0,0,0,0,1,8,0,0,10,10.0,-100.0
1056,120,5,1877.0,0,0,0,1,8,0,0,11,9.0,-101.0
1056,168,7,1337.0,0,0,2,1,11,0,0,0,110.0,0.0
1056,168,7,1337.0,0,0,2,1,11,0,0,1,3465.0,3355.0
1056,168,7,1337.0,0,0,2,1,11,0,0,2,3463.0,3353.0
1056,168,7,1337.0,0,0,2,1,11,0,0,3,3460.0,3350.0
1056,168,7,1337.0,0,0,2,1,11,0,0,4,30.0,-80.0
1056,168,7,1337.0,0,0,2,1,11,0,0,5,13.0,-97.0
1056,168,7,1337.0,0,0,2,1,11,0,0,6,70.0,-40.0
1056,168,7,1337.0,0,0,2,1,11,0,0,7,50.0,-60.0
1056,168,7,1337.0,0,0,2,1,11,0,0,8,110.0,0.0
1056,168,7,1337.0,0,0,2,1,11,0,0,9,236.0,126.0
1056,168,7,1337.0,0,0,2,1,11,0,0,10,10.0,-100.0
1056,168,7,1337.0,0,0,2,1,11,0,0,11,36.0,-74.0
1056,216,9,735.0,0,0,6,1,11,0,0,0,110.0,0.0
1056,216,9,735.0,0,0,6,1,11,0,0,1,2885.0,2775.0
1056,216,9,735.0,0,0,6,1,11,0,0,2,3181.0,3071.0
1056,216,9,735.0,0,0,6,1,11,0,0,3,3460.0,3350.0
1056,216,9,735.0,0,0,6,1,11,0,0,4,1434.0,1324.0
1056,216,9,735.0,0,0,6,1,11,0,0,5,1263.0,1153.0
1056,216,9,735.0,0,0,6,1,11,0,0,6,70.0,-40.0
1056,216,9,735.0,0,0,6,1,11,0,0,7,50.0,-60.0
1056,216,9,735.0,0,0,6,1,11,0,0,8,253.0,143.0
1056,216,9,735.0,0,0,6,1,11,0,0,9,110.0,0.0
1056,216,9,735.0,0,0,6,1,11,0,0,10,110.0,0.0
1056,216,9,735.0,0,0,6,1,11,0,0,11,110.0,0.0
1056,264,11,33.0,0,0,13,1,9,0,0,0,110.0,0.0
1056,264,11,33.0,0,0,13,1,9,0,0,1,110.0,0.0
1056,264,11,33.0,0,0,13,1,9,0,0,2,110.0,0.0
1056,264,11,33.0,0,0,13,1,9,0,0,3,110.0,0.0
1056,264,11,33.0,0,0,13,1,9,0,0,4,110.0,0.0
1056,264,11,33.0,0,0,13,1,9,0,0,5,110.0,0.0
1056,264,11,33.0,0,0,13,1,9,0,0,6,110.0,0.0
1056,264,11,33.0,0,0,13,1,9,0,0,7,110.0,0.0
1056,264,11,33.0,0,0,13,1,9,0,0,8,110.0,0.0
1056,264,11,33.0,0,0,13,1,9,0,0,9,110.0,0.0
1056,264,11,33.0,0,0,13,1,9,0,0,10,110.0,0.0
1056,264,11,33.0,0,0,13,1,9,0,0,11,110.0,0.0
1057,0,0,3000.0,0,0,0,1,0,0,0,0,110.0,0.0
1057,0,0,3000.0,0,0,0,1,0,0,0,1,108.0,-2.0
1057,0,0,3000.0,0,0,0,1,0,0,0,2,105.0,-5.0
1057,0,0,3000.0,0,0,0,1,0,0,0,3,100.0,-10.0
1057,0,0,3000.0,0,0,0,1,0,0,0,4,3782.0,3672.0
1057,0,0,3000.0,0,0,0,1,0,0,0,5,15.0,-95.0
1057,0,0,3000.0,0,0,0,1,0,0,0,6,58.0,-52.0
1057,0,0,3000.0,0,0,0,1,0,0,0,7,38.0,-72.0
1057,0,0,3000.0,0,0,0,1,0,0,0,8,110.0,0.0
1057,0,0,3000.0,0,0,0,1,0,0,0,9,110.0,0.0
1057,0,0,3000.0,0,0,0,1,0,0,0,10,10.0,-100.0
1057,0,0,3000.0,0,0,0,1,0,0,0,11,35.0,-75.0
1057,24,1,2058.0,1,6,0,1,5,0,0,0,110.0,0.0
1057,24,1,2058.0,1,6,0,1,5,0,0,1,2281.0,2171.0
1057,24,1,2058.0,1,6,0,1,5,0,0,2,2279.0,2169.0
1057,24,1,2058.0,1,6,0,1,5,0,0,3,2276.0,2166.0
1057,24,1,2058.0,1,6,0,1,5,0,0,4,45.0,-65.0
1057,24,1,2058.0,1,6,0,1,5,0,0,5,85.0,-25.0
1057,24,1,2058.0,1,6,0,1,5,0,0,6,58.0,-52.0
1057,24,1,2058.0,1,6,0,1,5,0,0,7,38.0,-72.0
1057,24,1,2058.0,1,6,0,1,5,0,0,8,110.0,0.0
1057,24,1,2058.0,1,6,0,1,5,0,0,9,110.0,0.0
1057,24,1,2058.0,1,6,0,1,5,0,0,10,10.0,-100.0
1057,24,1,2058.0,1,6,0,1,5,0,0,11,9.0,-101.0
1057,72,3,2056.0,0,0,0,1,11,0,0,0,110.0,0.0
1057,72,3,2056.0,0,0,0,1,11,0,0,1,109.0,-1.0
1057,72,3,2056.0,0,0,0,1,11,0,0,2,107.0,-3.0
1057,72,3,2056.0,0,0,0,1,11,0,0,3,104.0,-6.0
1057,72,3,2056.0,0,0,0,1,11,0,0,4,30.0,-80.0
1057,72,3,2056.0,0,0,0,1,11,0,0,5,70.0,-40.0
1057,72,3,2056.0,0,0,0,1,11,0,0,6,58.0,-52.0
1057,72,3,2056.0,0,0,0,1,11,0,0,7,38.0,-72.0
1057,72,3,2056.0,0,0,0,1,11,0,0,8,110.0,0.0
1057,72,3,2056.0,0,0,0,1,11,0,0,9,110.0,0.0
1057,72,3,2056.0,0,0,0,1,11,0,0,10,10.0,-100.0
1057,72,3,2056.0,0,0,0,1,11,0,0,11,9.0,-101.0
1057,120,5,1877.0,0,0,0,1,8,0,0,0,110.0,0.0
1057,120,5,1877.0,0,0,0,1,8,0,0,1,9.0,-101.0
1057,120,5,1877.0,0,0,0,1,8,0,0,2,7.0,-103.0
1057,120,5,1877.0,0,0,0,1,8,0,0,3,4.0,-106.0
1057,120,5,1877.0,0,0,0,1,8,0,0,4,30.0,-80.0
1057,120,5,1877.0,0,0,0,1,8,0,0,5,70.0,-40.0
1057,120,5,1877.0,0,0,0,1,8,0,0,6,70.0,-40.0
1057,120,5,1877.0,0,0,0,1,8,0,0,7,50.0,-60.0
1057,120,5,1877.0,0,0,0,1,8,0,0,8,110.0,0.0
1057,120,5,1877.0,0,0,0,1,8,0,0,9,110.0,0.0
1057,120,5,1877.0,0,0,0,1,8,0,0,10,10.0,-100.0
1057,120,5,1877.0,0,0,0,1,8,0,0,11,9.0,-101.0
1057,168,7,1337.0,0,0,2,1,11,0,0,0,110.0,0.0
1057,168,7,1337.0,0,0,2,1,11,0,0,1,3864.0,3754.0
1057,168,7,1337.0,0,0,2,1,11,0,0,2,3862.0,3752.0
1057,168,7,1337.0,0,0,2,1,11,0,0,3,5141.0,5031.0
1057,168,7,1337.0,0,0,2,1,11,0,0,4,30.0,-80.0
1057,168,7,1337.0,0,0,2,1,11,0,0,5,13.0,-97.0
1057,168,7,1337.0,0,0,2,1,11,0,0,6,70.0,-40.0
1057,168,7,1337.0,0,0,2,1,11,0,0,7,50.0,-60.0
1057,168,7,1337.0,0,0,2,1,11,0,0,8,110.0,0.0
1057,168,7,1337.0,0,0,2,1,11,0,0,9,236.0,126.0
1057,168,7,1337.0,0,0,2,1,11,0,0,10,10.0,-100.0
1057,168,7,1337.0,0,0,2,1,11,0,0,11,36.0,-74.0
1057,216,9,735.0,0,0,6,1,11,0,0,0,110.0,0.0
1057,216,9,735.0,0,0,6,1,11,0,0,1,3919.0,3809.0
1057,216,9,735.0,0,0,6,1,11,0,0,2,3917.0,3807.0
1057,216,9,735.0,0,0,6,1,11,0,0,3,3914.0,3804.0
1057,216,9,735.0,0,0,6,1,11,0,0,4,233.0,123.0
1057,216,9,735.0,0,0,6,1,11,0,0,5,274.0,164.0
1057,216,9,735.0,0,0,6,1,11,0,0,6,70.0,-40.0
1057,216,9,735.0,0,0,6,1,11,0,0,7,50.0,-60.0
1057,216,9,735.0,0,0,6,1,11,0,0,8,153.0,43.0
1057,216,9,735.0,0,0,6,1,11,0,0,9,110.0,0.0
1057,216,9,735.0,0,0,6,1,11,0,0,10,110.0,0.0
1057,216,9,735.0,0,0,6,1,11,0,0,11,110.0,0.0
1057,264,11,33.0,0,0,13,1,9,0,0,0,110.0,0.0
1057,264,11,33.0,0,0,13,1,9,0,0,1,110.0,0.0
1057,264,11,33.0,0,0,13,1,9,0,0,2,110.0,0.0
1057,264,11,33.0,0,0,13,1,9,0,0,3,110.0,0.0
1057,264,11,33.0,0,0,13,1,9,0,0,4,110.0,0.0
1057,264,11,33.0,0,0,13,1,9,0,0,5,110.0,0.0
1057,264,11,33.0,0,0,13,1,9,0,0,6,110.0,0.0
1057,264,11,33.0,0,0,13,1,9,0,0,7,110.0,0.0
1057,264,11,33.0,0,0,13,1,9,0,0,8,110.0,0.0
1057,264,11,33.0,0,0,13,1,9,0,0,9,110.0,0.0
1057,264,11,33.0,0,0,13,1,9,0,0,10,110.0,0.0
1057,264,11,33.0,0,0,13,1,9,0,0,11,110.0,0.0
1058,0,0,3000.0,0,0,0,1,0,0,0,0,5418.0,0.0
1058,0,0,3000.0,0,0,0,1,0,0,0,1,7.0,-5411.0
1058,0,0,3000.0,0,0,0,1,0,0,0,2,4.0,-5414.0
1058,0,0,3000.0,0,0,0,1,0,0,0,3,100.0,-5318.0
1058,0,0,3000.0,0,0,0,1,0,0,0,4,3494.0,-1924.0
1058,0,0,3000.0,0,0,0,1,0,0,0,5,15.0,-5403.0
1058,0,0,3000.0,0,0,0,1,0,0,0,6,58.0,-5360.0
1058,0,0,3000.0,0,0,0,1,0,0,0,7,38.0,-5380.0
1058,0,0,3000.0,0,0,0,1,0,0,0,8,110.0,-5308.0
1058,0,0,3000.0,0,0,0,1,0,0,0,9,110.0,-5308.0
1058,0,0,3000.0,0,0,0,1,0,0,0,10,10.0,-5408.0
1058,0,0,3000.0,0,0,0,1,0,0,0,11,35.0,-5383.0
1058,24,1,2058.0,1,6,0,1,5,0,0,0,5418.0,0.0
1058,24,1,2058.0,1,6,0,1,5,0,0,1,38.0,-5380.0
1058,24,1,2058.0,1,6,0,1,5,0,0,2,36.0,-5382.0
1058,24,1,2058.0,1,6,0,1,5,0,0,3,33.0,-5385.0
1058,24,1,2058.0,1,6,0,1,5,0,0,4,45.0,-5373.0
1058,24,1,2058.0,1,6,0,1,5,0,0,5,185.0,-5233.0
1058,24,1,2058.0,1,6,0,1,5,0,0,6,58.0,-5360.0
1058,24,1,2058.0,1,6,0,1,5,0,0,7,38.0,-5380.0
1058,24,1,2058.0,1,6,0,1,5,0,0,8,110.0,-5308.0
1058,24,1,2058.0,1,6,0,1,5,0,0,9,110.0,-5308.0
1058,24,1,2058.0,1,6,0,1,5,0,0,10,10.0,-5408.0
1058,24,1,2058.0,1,6,0,1,5,0,0,11,9.0,-5409.0
1058,72,3,2056.0,0,0,0,1,11,0,0,0,5418.0,0.0
1058,72,3,2056.0,0,0,0,1,11,0,0,1,5417.0,-1.0
1058,72,3,2056.0,0,0,0,1,11,0,0,2,1479.0,-3939.0
1058,72,3,2056.0,0,0,0,1,11,0,0,3,299.0,-5119.0
1058,72,3,2056.0,0,0,0,1,11,0,0,4,30.0,-5388.0
1058,72,3,2056.0,0,0,0,1,11,0,0,5,70.0,-5348.0
1058,72,3,2056.0,0,0,0,1,11,0,0,6,58.0,-5360.0
1058,72,3,2056.0,0,0,0,1,11,0,0,7,38.0,-5380.0
1058,72,3,2056.0,0,0,0,1,11,0,0,8,110.0,-5308.0
1058,72,3,2056.0,0,0,0,1,11,0,0,9,110.0,-5308.0
1058,72,3,2056.0,0,0,0,1,11,0,0,10,10.0,-5408.0
1058,72,3,2056.0,0,0,0,1,11,0,0,11,9.0,-5409.0
1058,120,5,1877.0,0,0,0,1,8,0,0,0,5418.0,0.0
1058,120,5,1877.0,0,0,0,1,8,0,0,1,109.0,-5309.0
1058,120,5,1877.0,0,0,0,1,8,0,0,2,107.0,-5311.0
1058,120,5,1877.0,0,0,0,1,8,0,0,3,104.0,-5314.0
1058,120,5,1877.0,0,0,0,1,8,0,0,4,30.0,-5388.0
1058,120,5,1877.0,0,0,0,1,8,0,0,5,70.0,-5348.0
1058,120,5,1877.0,0,0,0,1,8,0,0,6,70.0,-5348.0
1058,120,5,1877.0,0,0,0,1,8,0,0,7,50.0,-5368.0
1058,120,5,1877.0,0,0,0,1,8,0,0,8,5418.0,0.0
1058,120,5,1877.0,0,0,0,1,8,0,0,9,5418.0,0.0
1058,120,5,1877.0,0,0,0,1,8,0,0,10,10.0,-5408.0
1058,120,5,1877.0,0,0,0,1,8,0,0,11,9.0,-5409.0
1058,168,7,1337.0,0,0,2,1,11,0,0,0,5418.0,0.0
1058,168,7,1337.0,0,0,2,1,11,0,0,1,9.0,-5409.0
1058,168,7,1337.0,0,0,2,1,11,0,0,2,7.0,-5411.0
1058,168,7,1337.0,0,0,2,1,11,0,0,3,4.0,-5414.0
1058,168,7,1337.0,0,0,2,1,11,0,0,4,30.0,-5388.0
1058,168,7,1337.0,0,0,2,1,11,0,0,5,13.0,-5405.0
1058,168,7,1337.0,0,0,2,1,11,0,0,6,70.0,-5348.0
1058,168,7,1337.0,0,0,2,1,11,0,0,7,50.0,-5368.0
1058,168,7,1337.0,0,0,2,1,11,0,0,8,5418.0,0.0
1058,168,7,1337.0,0,0,2,1,11,0,0,9,236.0,-5182.0
1058,168,7,1337.0,0,0,2,1,11,0,0,10,10.0,-5408.0
1058,168,7,1337.0,0,0,2,1,11,0,0,11,36.0,-5382.0
1058,216,9,735.0,0,0,8,1,11,0,0,0,5418.0,0.0
1058,216,9,735.0,0,0,8,1,11,0,0,1,3758.0,-1660.0
1058,216,9,735.0,0,0,8,1,11,0,0,2,5238.0,-180.0
1058,216,9,735.0,0,0,8,1,11,0,0,3,3359.0,-2059.0
1058,216,9,735.0,0,0,8,1,11,0,0,4,3637.0,-1781.0
1058,216,9,735.0,0,0,8,1,11,0,0,5,273.0,-5145.0
1058,216,9,735.0,0,0,8,1,11,0,0,6,70.0,-5348.0
1058,216,9,735.0,0,0,8,1,11,0,0,7,50.0,-5368.0
1058,216,9,735.0,0,0,8,1,11,0,0,8,4610.0,-808.0
1058,216,9,735.0,0,0,8,1,11,0,0,9,5418.0,0.0
1058,216,9,735.0,0,0,8,1,11,0,0,10,5418.0,0.0
1058,216,9,735.0,0,0,8,1,11,0,0,11,5418.0,0.0
1058,264,11,33.0,0,0,15,1,9,0,0,0,5418.0,0.0
1058,264,11,33.0,0,0,15,1,9,0,0,1,5418.0,0.0
1058,264,11,33.0,0,0,15,1,9,0,0,2,5418.0,0.0
1058,264,11,33.0,0,0,15,1,9,0,0,3,5418.0,0.0
1058,264,11,33.0,0,0,15,1,9,0,0,4,5418.0,0.0
1058,264,11,33.0,0,0,15,1,9,0,0,5,5418.0,0.0
1058,264,11,33.0,0,0,15,1,9,0,0,6,5418.0,0.0
1058,264,11,33.0,0,0,15,1,9,0,0,7,5418.0,0.0
1058,264,11,33.0,0,0,15,1,9,0,0,8,5418.0,0.0
1058,264,11,33.0,0,0,15,1,9,0,0,9,5418.0,0.0
1058,264,11,33.0,0,0,15,1,9,0,0,10,5418.0,0.0
1058,264,11,33.0,0,0,15,1,9,0,0,11,5418.0,0.0
1059,0,0,3000.0,0,0,0,1,0,0,0,0,110.0,0.0
1059,0,0,3000.0,0,0,0,1,0,0,0,1,108.0,-2.0
1059,0,0,3000.0,0,0,0,1,0,0,0,2,105.0,-5.0
1059,0,0,3000.0,0,0,0,1,0,0,0,3,100.0,-10.0
1059,0,0,3000.0,0,0,0,1,0,0,0,4,3309.0,3199.0
1059,0,0,3000.0,0,0,0,1,0,0,0,5,15.0,-95.0
1059,0,0,3000.0,0,0,0,1,0,0,0,6,58.0,-52.0
1059,0,0,3000.0,0,0,0,1,0,0,0,7,38.0,-72.0
1059,0,0,3000.0,0,0,0,1,0,0,0,8,110.0,0.0
1059,0,0,3000.0,0,0,0,1,0,0,0,9,110.0,0.0
1059,0,0,3000.0,0,0,0,1,0,0,0,10,10.0,-100.0
1059,0,0,3000.0,0,0,0,1,0,0,0,11,35.0,-75.0
1059,24,1,2058.0,1,6,0,1,5,0,0,0,110.0,0.0
1059,24,1,2058.0,1,6,0,1,5,0,0,1,2100.0,1990.0
1059,24,1,2058.0,1,6,0,1,5,0,0,2,2098.0,1988.0
1059,24,1,2058.0,1,6,0,1,5,0,0,3,2095.0,1985.0
1059,24,1,2058.0,1,6,0,1,5,0,0,4,45.0,-65.0
1059,24,1,2058.0,1,6,0,1,5,0,0,5,85.0,-25.0
1059,24,1,2058.0,1,6,0,1,5,0,0,6,58.0,-52.0
1059,24,1,2058.0,1,6,0,1,5,0,0,7,38.0,-72.0
1059,24,1,2058.0,1,6,0,1,5,0,0,8,110.0,0.0
1059,24,1,2058.0,1,6,0,1,5,0,0,9,110.0,0.0
1059,24,1,2058.0,1,6,0,1,5,0,0,10,10.0,-100.0
1059,24,1,2058.0,1,6,0,1,5,0,0,11,4.0,-106.0
1059,72,3,2056.0,0,0,0,1,11,0,0,0,110.0,0.0
1059,72,3,2056.0,0,0,0,1,11,0,0,1,109.0,-1.0
1059,72,3,2056.0,0,0,0,1,11,0,0,2,107.0,-3.0
1059,72,3,2056.0,0,0,0,1,11,0,0,3,104.0,-6.0
1059,72,3,2056.0,0,0,0,1,11,0,0,4,30.0,-80.0
1059,72,3,2056.0,0,0,0,1,11,0,0,5,70.0,-40.0
1059,72,3,2056.0,0,0,0,1,11,0,0,6,58.0,-52.0
1059,72,3,2056.0,0,0,0,1,11,0,0,7,38.0,-72.0
1059,72,3,2056.0,0,0,0,1,11,0,0,8,110.0,0.0
1059,72,3,2056.0,0,0,0,1,11,0,0,9,110.0,0.0
1059,72,3,2056.0,0,0,0,1,11,0,0,10,10.0,-100.0
1059,72,3,2056.0,0,0,0,1,11,0,0,11,9.0,-101.0
1059,120,5,1877.0,0,0,0,1,8,0,0,0,110.0,0.0
1059,120,5,1877.0,0,0,0,1,8,0,0,1,9.0,-101.0
1059,120,5,1877.0,0,0,0,1,8,0,0,2,7.0,-103.0
1059,120,5,1877.0,0,0,0,1,8,0,0,3,4.0,-106.0
1059,120,5,1877.0,0,0,0,1,8,0,0,4,30.0,-80.0
1059,120,5,1877.0,0,0,0,1,8,0,0,5,70.0,-40.0
1059,120,5,1877.0,0,0,0,1,8,0,0,6,70.0,-40.0
